customer_id,first_name,last_name,age,gender,marital_status,number_of_dependents,education_level,province,employment_status,monthly_income,income_band,monthly_expenses,account_tenure_years,monthly_transactions,avg_transaction_value,digital_login_frequency,branch_visit_count,late_payment_count,preferred_channel,has_savings_account,has_credit_card,has_home_loan,has_personal_loan,has_vehicle_finance,has_investment_account,active_products_count,credit_score,loan_utilisation_rate,days_since_last_default,churn_risk_label
CUST-00122,André,van der Berg,33,Male,Single,1,Diploma,Western Cape,Employed,15300.0,LSM 5-6,10500.0,0.6,23,535.05,15,2,0,Digital-Preferred,1,1,0,0,1,0,3,655,0.381,9999,Low
CUST-00123,Lerato,Nkosi,41,Female,Married,2,Diploma,KwaZulu-Natal,Employed,26700.0,LSM 7-8,15200.0,6.9,23,616.67,8,2,0,Passive,1,1,1,0,0,1,4,657,0.392,9999,Low
CUST-00124,Samantha,Williams,40,Female,Married,2,No Matric,North West,Employed,4600.0,LSM 1-4,4800.0,9.0,19,342.96,14,6,1,Digital-Preferred,1,0,0,1,0,0,2,587,0.785,9999,Medium
CUST-00125,Lethiwe,Adams,49,Male,Married,0,No Matric,Gauteng,Student,5074.22,LSM 1-4,2900.0,7.7,17,141.09,8,4,0,Branch-Preferred,1,0,0,0,0,0,1,660,0.0,9999,Medium
CUST-00126,Marco,van der Berg,51,Male,Single,0,Diploma,Mpumalanga,Self-Employed,23500.0,LSM 7-8,15400.0,10.1,26,1043.87,10,8,0,Branch-Preferred,1,1,0,1,0,0,3,716,0.217,9999,Low
CUST-00127,André,Khumalo,40,Male,Married,2,Degree,North West,Self-Employed,68100.0,Affluent,36500.0,12.0,62,175.6,20,7,0,Digital-Preferred,1,0,1,1,1,1,5,769,0.217,9999,Low
CUST-00128,Kagiso,Ndlovu,24,Male,Single,0,Degree,Limpopo,Employed,36100.0,LSM 7-8,24200.0,1.5,47,458.4,13,1,1,Digital-Preferred,1,1,1,0,1,1,5,618,0.459,9999,Low
CUST-00129,Zara,Buthelezi,28,Female,Married,4,Degree,Gauteng,Employed,28300.0,LSM 7-8,18400.0,8.3,39,421.16,13,1,1,Digital-Preferred,1,1,1,1,1,0,5,593,0.334,247,Low
CUST-00130,Lethiwe,Nxumalo,26,Male,Married,1,Degree,KwaZulu-Natal,Self-Employed,51400.0,Affluent,26400.0,5.3,34,749.67,16,3,2,Digital-Preferred,1,1,1,1,1,0,5,587,0.482,1406,Low
CUST-00131,Palesa,Nxumalo,29,Female,Single,0,Degree,Free State,Employed,11600.0,LSM 5-6,6600.0,3.6,13,723.78,22,0,1,Digital-Only,1,1,0,1,1,0,4,577,0.54,655,Low
CUST-00132,Mandla,Sithole,73,Male,Widowed,0,Diploma,Gauteng,Employed,18700.0,LSM 5-6,9500.0,6.8,19,410.59,10,6,4,Branch-Preferred,1,0,0,0,0,1,2,495,0.0,413,Low
CUST-00133,Shenay,Nkosi,35,Female,Single,0,Degree,Gauteng,Employed,21600.0,LSM 7-8,13600.0,6.3,30,551.74,13,2,0,Digital-Preferred,1,1,1,1,1,0,5,676,0.268,641,Low
CUST-00134,Sbusiso,Mokoena,30,Male,Single,1,No Matric,Free State,Unemployed,766.53,LSM 1-4,800.0,9.3,6,179.63,6,6,2,Branch-Preferred,1,0,0,0,0,0,1,585,0.0,1560,Medium
CUST-00135,Johan,Johnson,23,Male,Single,1,Matric,Limpopo,Unemployed,1535.81,LSM 1-4,1600.0,2.0,7,396.27,2,6,4,Branch-Preferred,1,0,0,0,0,0,1,480,0.0,54,Medium
CUST-00136,Pieter,Johnson,25,Male,Single,0,Matric,Limpopo,Self-Employed,3100.0,LSM 1-4,1500.0,2.8,6,222.56,5,4,2,Branch-Preferred,1,0,0,0,0,0,1,546,0.0,723,High
CUST-00137,Ayanda,Dlamini,52,Female,Divorced,1,Diploma,Gauteng,Employed,24500.0,LSM 7-8,14400.0,4.5,29,560.99,9,2,0,Passive,1,1,1,1,0,0,4,676,0.36,9999,Low
CUST-00138,Nozipho,Reddy,37,Female,Single,0,Degree,Western Cape,Unemployed,778.06,LSM 1-4,400.0,10.7,16,50.0,13,2,0,Digital-Preferred,1,1,0,0,0,0,2,695,0.338,9999,Low
CUST-00139,Lerato,February,53,Female,Married,1,Matric,Mpumalanga,Employed,7200.0,LSM 1-4,5200.0,3.6,5,842.79,8,10,1,Branch-Preferred,1,1,0,0,0,0,2,618,0.516,1213,Low
CUST-00140,Kagiso,Joubert,62,Male,Married,3,Matric,KwaZulu-Natal,Employed,17900.0,LSM 5-6,9100.0,10.1,18,825.36,1,4,0,Branch-Preferred,1,1,0,0,1,1,4,715,0.513,237,Low
CUST-00141,Dylan,Sithole,34,Male,Single,0,Degree,Gauteng,Unemployed,1573.18,LSM 1-4,900.0,2.0,3,147.56,14,4,4,Digital-Preferred,1,0,0,0,0,0,1,455,0.0,478,Medium
CUST-00142,Sbusiso,Botha,26,Male,Single,0,Matric,Gauteng,Retired,4976.31,LSM 1-4,3300.0,6.5,3,1004.3,25,1,2,Digital-Only,0,0,0,1,0,0,1,549,0.468,1508,Medium
CUST-00143,Vusi,Nxumalo,19,Male,Married,2,Degree,Eastern Cape,Employed,50300.0,Affluent,24100.0,2.3,47,341.4,14,3,1,Digital-Preferred,1,0,0,1,0,1,3,594,0.466,9999,Low
CUST-00144,Shenay,Sithole,53,Female,Married,2,Matric,KwaZulu-Natal,Employed,11900.0,LSM 5-6,8900.0,9.5,20,525.4,12,5,5,Digital-Preferred,1,1,0,1,0,0,3,489,0.608,851,Medium
CUST-00145,Aaliya,Williams,27,Female,Married,3,Matric,Mpumalanga,Retired,4715.58,LSM 1-4,4600.0,8.6,15,211.03,8,3,0,Passive,0,0,0,0,0,0,0,645,0.0,9999,Medium
CUST-00146,Shenay,Pillay,43,Female,Single,0,Matric,KwaZulu-Natal,Unemployed,953.41,LSM 1-4,700.0,5.3,23,333.48,12,2,2,Digital-Preferred,0,0,0,0,0,0,0,568,0.0,667,High
CUST-00147,Liezel,Mthethwa,40,Female,Single,0,Matric,Gauteng,Unemployed,1674.23,LSM 1-4,1200.0,3.5,3,506.79,5,6,3,Branch-Preferred,0,0,0,0,0,0,0,535,0.0,9999,High
CUST-00148,Jason,Zulu,59,Male,Single,1,No Matric,Free State,Employed,9600.0,LSM 5-6,5600.0,10.5,3,1811.3,5,4,0,Branch-Preferred,1,1,0,1,1,0,4,693,0.322,9999,Low
CUST-00149,Marco,Brown,38,Male,Married,1,Matric,Free State,Self-Employed,12200.0,LSM 5-6,9300.0,3.9,9,851.38,15,4,1,Digital-Preferred,1,0,0,0,1,0,2,625,0.475,9999,Medium
CUST-00150,Nozipho,Khumalo,32,Female,Single,0,Matric,Eastern Cape,Unemployed,1784.36,LSM 1-4,1100.0,0.5,3,344.53,10,3,3,Passive,1,0,0,0,0,0,1,457,0.0,163,High
CUST-00151,Siyanda,Maharaj,49,Male,Married,2,Matric,North West,Unemployed,592.72,LSM 1-4,600.0,0.5,5,224.01,11,3,4,Digital-Preferred,1,0,0,0,0,0,1,500,0.0,364,High
CUST-00152,Sbusiso,Ngubane,25,Male,Married,3,Degree,Gauteng,Employed,42800.0,Affluent,26700.0,0.5,43,611.75,24,0,2,Digital-Only,1,1,1,1,1,1,6,605,0.487,203,Low
CUST-00153,Jade,Buthelezi,41,Female,Married,5,No Matric,KwaZulu-Natal,Unemployed,1262.04,LSM 1-4,1300.0,6.9,13,71.93,10,5,8,Branch-Preferred,0,0,0,0,0,0,0,333,0.0,9999,High
CUST-00154,Kim,Khumalo,29,Female,Single,0,Diploma,Gauteng,Self-Employed,13700.0,LSM 5-6,8500.0,12.6,27,110.72,2,0,2,Passive,1,0,0,0,0,0,1,624,0.0,10,Medium
CUST-00155,Fatima,Motsepe,31,Female,Single,0,No Matric,Western Cape,Unemployed,905.53,LSM 1-4,500.0,0.5,14,484.34,15,9,2,Digital-Preferred,1,0,0,0,0,0,1,569,0.0,1330,High
CUST-00156,Rayan,Reddy,56,Male,Married,0,Degree,Limpopo,Employed,33100.0,LSM 7-8,15400.0,4.9,29,490.81,21,7,0,Digital-Preferred,1,0,1,0,0,1,3,676,0.33,2010,Low
CUST-00157,Palesa,Mthethwa,32,Female,Married,0,Degree,Mpumalanga,Employed,32300.0,LSM 7-8,21400.0,7.4,27,517.69,19,4,3,Digital-Preferred,1,1,1,0,0,0,3,604,0.489,9999,Low
CUST-00158,Johan,Dlamini,37,Male,Single,1,Postgraduate,Gauteng,Employed,69000.0,Affluent,39300.0,14.2,59,451.09,15,7,0,Digital-Preferred,1,1,1,1,0,0,4,704,0.324,1253,Low
CUST-00159,Tebogo,Cele,29,Male,Married,2,Postgraduate,KwaZulu-Natal,Self-Employed,61000.0,Affluent,44400.0,4.1,38,1099.6,15,0,0,Digital-Preferred,1,1,1,1,1,1,6,691,0.317,9999,Low
CUST-00160,Pieter,Khumalo,24,Male,Single,1,Matric,Northern Cape,Employed,8600.0,LSM 5-6,6200.0,5.8,3,2455.62,15,3,3,Digital-Preferred,1,0,0,0,1,0,2,458,0.71,378,High
CUST-00161,Ayanda,Sithole,44,Female,Married,3,Diploma,Western Cape,Employed,19400.0,LSM 5-6,12900.0,5.5,26,462.07,11,1,5,Digital-Preferred,1,1,1,0,1,0,4,529,0.632,144,Low
CUST-00162,Lindiwe,Brown,27,Female,Married,3,Matric,KwaZulu-Natal,Retired,6224.87,LSM 1-4,5500.0,11.0,16,268.79,2,2,3,Passive,1,1,0,1,0,0,3,522,0.701,342,Low
CUST-00163,Samantha,Jacobs,44,Female,Single,0,Degree,KwaZulu-Natal,Employed,33500.0,LSM 7-8,23500.0,7.7,45,691.16,2,8,2,Branch-Preferred,1,1,1,0,1,1,5,590,0.548,9999,Low
CUST-00164,Marco,February,27,Male,Single,0,Diploma,KwaZulu-Natal,Employed,17200.0,LSM 5-6,9400.0,6.6,27,531.69,10,4,3,Branch-Preferred,1,0,0,1,0,0,2,545,0.435,2191,High
CUST-00165,Shenay,Ndlovu,56,Female,Married,0,Matric,KwaZulu-Natal,Employed,3800.0,LSM 1-4,1600.0,5.5,15,238.48,11,6,0,Digital-Preferred,0,1,0,0,0,0,1,683,0.232,9999,Low
CUST-00166,André,Botha,26,Male,Married,0,Postgraduate,KwaZulu-Natal,Self-Employed,40100.0,Affluent,21800.0,3.8,34,681.15,13,5,1,Digital-Preferred,1,1,0,0,0,0,2,598,0.511,9999,Medium
CUST-00167,Palesa,Nkosi,75,Female,Married,0,Degree,Western Cape,Employed,29900.0,LSM 7-8,19300.0,9.8,23,618.26,10,6,0,Branch-Preferred,1,1,1,1,0,0,4,724,0.235,9999,Low
CUST-00168,Johan,Botha,32,Male,Married,2,Postgraduate,KwaZulu-Natal,Employed,108100.0,High Net Worth,61300.0,4.5,80,616.05,26,1,3,Digital-Only,1,1,1,0,1,1,5,664,0.318,1055,Low
CUST-00169,Arjun,Joubert,31,Male,Single,0,No Matric,Western Cape,Unemployed,2480.82,LSM 1-4,1200.0,0.5,19,50.0,9,1,3,Passive,0,1,0,0,0,0,1,472,0.729,735,High
CUST-00170,Liezel,Hendricks,43,Female,Single,0,Matric,Gauteng,Employed,13300.0,LSM 5-6,8400.0,5.4,23,320.42,8,3,1,Passive,1,0,0,1,0,0,2,599,0.504,9999,Medium
CUST-00171,Nkosinathi,Mokoena,41,Male,Married,5,Matric,Gauteng,Unemployed,1340.74,LSM 1-4,1400.0,7.5,18,50.0,17,1,5,Digital-Preferred,0,0,0,0,0,0,0,494,0.0,159,High
CUST-00172,Siphokazi,Nkosi,34,Female,Married,1,Diploma,KwaZulu-Natal,Employed,27400.0,LSM 7-8,17900.0,5.1,29,511.55,8,9,1,Branch-Preferred,0,1,0,0,0,0,1,615,0.465,1080,Medium
CUST-00173,Luca,van der Berg,29,Male,Married,0,Diploma,Mpumalanga,Employed,21800.0,LSM 7-8,12200.0,7.0,17,773.5,15,5,1,Digital-Preferred,1,1,0,1,0,0,3,660,0.227,9999,Low
CUST-00174,Palesa,Mthethwa,37,Female,Married,4,Matric,Limpopo,Employed,9900.0,LSM 5-6,9100.0,2.0,26,218.56,11,3,5,Digital-Preferred,1,0,0,1,0,0,2,423,0.688,931,Medium
CUST-00175,Kyle,Naidoo,53,Male,Married,0,Degree,Gauteng,Employed,44800.0,Affluent,22000.0,11.2,48,390.24,12,2,1,Digital-Preferred,1,1,1,0,1,1,5,666,0.415,567,Low
CUST-00176,Arjun,Ndlovu,50,Male,Married,1,Matric,Western Cape,Employed,10600.0,LSM 5-6,6600.0,7.7,19,250.1,9,4,4,Branch-Preferred,1,1,0,0,0,0,2,503,0.447,1180,High
CUST-00177,Marco,Pillay,54,Male,Divorced,0,Diploma,Eastern Cape,Unemployed,1465.12,LSM 1-4,800.0,5.2,15,50.0,16,6,3,Digital-Preferred,0,0,0,1,0,0,1,567,0.505,9999,High
CUST-00178,Ruan,Sithole,32,Male,Married,5,Degree,Western Cape,Employed,39300.0,LSM 7-8,29000.0,8.1,40,797.93,12,2,4,Digital-Preferred,1,1,1,1,0,0,4,579,0.406,854,Low
CUST-00179,Nozipho,Adams,56,Female,Divorced,1,Matric,Eastern Cape,Employed,17100.0,LSM 5-6,11900.0,2.0,18,392.2,5,4,5,Branch-Preferred,1,0,1,0,1,0,3,517,0.522,9999,Low
CUST-00180,Thabo,February,46,Male,Divorced,2,Matric,Northern Cape,Employed,6400.0,LSM 1-4,5300.0,1.4,12,532.31,7,8,2,Branch-Preferred,1,0,0,0,1,0,2,582,0.415,9999,High
CUST-00181,Pieter,Nxumalo,39,Male,Married,5,Matric,Gauteng,Unemployed,1205.41,LSM 1-4,1300.0,4.7,4,377.85,19,6,4,Digital-Preferred,1,0,0,0,0,0,1,524,0.0,169,High
CUST-00182,Siphokazi,Adams,33,Female,Married,1,Matric,Western Cape,Employed,13800.0,LSM 5-6,10300.0,7.5,17,689.61,21,3,2,Digital-Preferred,1,1,0,0,1,0,3,577,0.529,2031,Low
CUST-00183,Lungelo,Zulu,29,Male,Married,2,Degree,Western Cape,Unemployed,1830.2,LSM 1-4,1900.0,6.8,19,126.65,13,3,4,Digital-Preferred,0,0,0,0,0,0,0,431,0.0,204,Medium
CUST-00184,Ashleigh,February,39,Female,Single,0,Diploma,Western Cape,Self-Employed,16100.0,LSM 5-6,9000.0,5.0,27,405.65,18,5,3,Digital-Preferred,1,0,0,0,1,0,2,507,0.406,2162,High
CUST-00185,Samantha,Botha,34,Female,Married,4,No Matric,Gauteng,Unemployed,745.8,LSM 1-4,800.0,7.3,15,50.0,14,4,8,Digital-Preferred,1,0,0,0,0,0,1,322,0.0,206,High
CUST-00186,Sbusiso,Adams,50,Male,Married,0,Postgraduate,Eastern Cape,Employed,73200.0,Affluent,39300.0,14.1,66,684.13,14,5,0,Digital-Preferred,1,1,1,1,1,1,6,736,0.279,9999,Low
CUST-00187,Shenay,Hendricks,33,Female,Single,0,Degree,Gauteng,Employed,22400.0,LSM 7-8,12900.0,6.2,22,815.28,24,4,0,Digital-Preferred,1,1,1,0,1,0,4,635,0.458,593,Low
CUST-00188,Vusi,Pillay,24,Male,Single,1,Degree,Limpopo,Unemployed,1336.05,LSM 1-4,1400.0,4.9,3,367.59,9,4,3,Branch-Preferred,1,0,0,0,0,0,1,483,0.0,9999,High
CUST-00189,Musa,Sithole,23,Male,Single,1,Diploma,Eastern Cape,Retired,5994.84,LSM 1-4,5000.0,2.9,13,292.8,14,1,5,Digital-Preferred,1,0,0,0,0,0,1,443,0.0,69,Medium
CUST-00190,André,Adams,41,Male,Married,1,Postgraduate,KwaZulu-Natal,Employed,64900.0,Affluent,31200.0,8.9,53,714.78,19,3,1,Digital-Preferred,1,1,1,1,1,1,6,712,0.311,9999,Low
CUST-00191,Nandi,Botha,57,Female,Married,0,No Matric,Free State,Unemployed,1600.38,LSM 1-4,1000.0,5.6,16,50.0,9,4,0,Branch-Preferred,0,0,0,0,0,0,0,686,0.0,9999,High
CUST-00192,Tayla,Govender,30,Female,Single,0,Matric,Mpumalanga,Employed,8600.0,LSM 5-6,4200.0,10.7,20,66.15,13,0,4,Digital-Preferred,0,0,0,1,0,0,1,483,0.584,20,High
CUST-00193,Ayanda,Pillay,40,Female,Married,1,Degree,Western Cape,Employed,8000.0,LSM 1-4,5300.0,8.3,23,314.87,1,2,5,Passive,0,0,0,0,0,0,0,483,0.0,469,Medium
CUST-00194,Shenay,van der Berg,40,Female,Single,1,Degree,Northern Cape,Self-Employed,44900.0,Affluent,34000.0,10.5,24,1330.57,16,1,2,Digital-Preferred,1,1,1,0,1,1,5,687,0.423,9999,Low
CUST-00195,Jason,Ndlovu,51,Male,Married,1,Matric,Mpumalanga,Retired,5391.51,LSM 1-4,3900.0,4.0,7,801.49,18,6,2,Digital-Preferred,1,0,0,1,1,0,3,583,0.501,603,Low
CUST-00196,Jade,Buthelezi,26,Female,Single,0,Matric,Gauteng,Employed,10100.0,LSM 5-6,7300.0,2.3,16,363.01,17,1,1,Digital-Preferred,1,0,1,0,0,0,2,569,0.518,167,Low
CUST-00197,Zanele,Williams,35,Female,Married,3,Matric,Eastern Cape,Unemployed,1490.17,LSM 1-4,1600.0,6.3,15,50.0,10,1,5,Passive,1,0,0,0,0,0,1,495,0.0,1840,High
CUST-00198,Nokwanda,Pretorius,29,Female,Single,1,Degree,Western Cape,Employed,43400.0,Affluent,27800.0,10.2,56,495.47,9,2,4,Passive,1,1,1,1,1,1,6,565,0.527,2092,Low
CUST-00199,Priya,Naidoo,31,Female,Married,2,Degree,Eastern Cape,Employed,23800.0,LSM 7-8,11900.0,11.8,18,748.2,11,3,2,Digital-Preferred,1,0,0,0,0,1,2,645,0.0,1997,Low
CUST-00200,Ashleigh,Cele,31,Female,Married,0,Matric,North West,Unemployed,2420.19,LSM 1-4,1100.0,0.5,6,247.4,15,1,2,Digital-Preferred,1,0,0,0,0,0,1,494,0.0,1214,Medium
CUST-00201,Luca,Reddy,44,Male,Married,0,No Matric,Western Cape,Unemployed,1867.33,LSM 1-4,1100.0,12.5,8,245.28,14,2,1,Digital-Preferred,1,0,0,0,0,0,1,685,0.0,9999,Low
CUST-00202,Ashleigh,Botha,40,Female,Married,0,Diploma,Gauteng,Self-Employed,13500.0,LSM 5-6,6100.0,7.2,13,358.6,9,9,0,Branch-Preferred,1,0,1,0,0,0,2,694,0.218,9999,Low
CUST-00203,Thandi,Nxumalo,32,Female,Single,0,Degree,Western Cape,Student,0.0,LSM 1-4,0.0,7.7,3,227.1,0,11,0,Branch-Preferred,1,0,0,0,0,0,1,613,0.0,9999,Medium
CUST-00204,Anika,Zulu,35,Female,Married,1,Diploma,Limpopo,Employed,14700.0,LSM 5-6,9500.0,0.8,20,143.93,14,1,4,Digital-Preferred,1,0,0,1,0,0,2,477,0.569,81,High
CUST-00205,Priya,Sithole,19,Male,Single,1,Diploma,KwaZulu-Natal,Employed,17400.0,LSM 5-6,11200.0,0.8,29,230.04,10,4,1,Branch-Preferred,1,0,0,1,0,0,2,536,0.698,705,High
CUST-00206,Priya,Joubert,47,Female,Married,0,Postgraduate,Gauteng,Employed,74000.0,Affluent,40100.0,12.4,60,676.01,9,5,2,Branch-Preferred,1,1,1,1,1,1,6,689,0.377,9999,Low
CUST-00207,Kiran,Buthelezi,26,Male,Married,3,Matric,KwaZulu-Natal,Employed,6800.0,LSM 1-4,5500.0,1.5,8,548.08,22,3,5,Digital-Preferred,1,0,0,0,0,0,1,387,0.0,32,High
CUST-00208,Nozipho,Cele,54,Female,Married,2,Diploma,Eastern Cape,Employed,14200.0,LSM 5-6,8900.0,0.5,18,432.5,0,6,0,Branch-Preferred,1,1,0,1,0,0,3,611,0.549,9999,Low
CUST-00209,Mihlali,Buthelezi,56,Female,Married,3,Matric,Gauteng,Unemployed,1242.07,LSM 1-4,1300.0,6.1,3,237.0,9,4,3,Branch-Preferred,0,0,0,0,0,0,0,514,0.0,83,Medium
CUST-00210,Nhlanhla,Buthelezi,29,Male,Single,0,Diploma,KwaZulu-Natal,Employed,20000.0,LSM 5-6,10500.0,6.2,31,297.08,16,4,1,Digital-Preferred,1,1,0,1,1,0,4,653,0.4,9999,Low
CUST-00211,Kim,Adams,37,Female,Married,1,Degree,Gauteng,Employed,41200.0,Affluent,22800.0,12.1,49,557.92,18,0,3,Digital-Preferred,1,1,0,0,1,0,3,558,0.426,2320,Low
CUST-00212,Kagiso,Botha,24,Male,Single,0,Diploma,Western Cape,Employed,13100.0,LSM 5-6,8100.0,3.5,6,1242.89,14,0,2,Digital-Preferred,1,1,1,1,0,0,4,601,0.433,9999,Low
CUST-00213,Lerato,van der Berg,32,Female,Single,0,Diploma,Gauteng,Employed,23800.0,LSM 7-8,13900.0,6.3,28,320.64,16,1,1,Digital-Preferred,1,1,1,0,0,0,3,649,0.255,9999,Low
CUST-00214,Nomvula,Khumalo,29,Female,Divorced,3,Matric,Gauteng,Unemployed,2452.36,LSM 1-4,2600.0,7.3,5,427.82,15,1,4,Digital-Preferred,1,1,0,0,0,0,2,533,0.774,9999,High
CUST-00215,Siyanda,du Plessis,41,Male,Married,1,Diploma,Eastern Cape,Self-Employed,35300.0,LSM 7-8,17600.0,10.5,34,738.42,13,6,0,Digital-Preferred,1,1,1,1,1,1,6,736,0.346,191,Low
CUST-00216,Samantha,Jacobs,38,Female,Married,1,Matric,Gauteng,Employed,9200.0,LSM 5-6,5100.0,3.5,15,559.11,14,4,3,Digital-Preferred,1,1,0,0,0,0,2,575,0.399,9999,Low
CUST-00217,Luca,Adams,35,Male,Single,1,No Matric,Gauteng,Retired,2901.84,LSM 1-4,2100.0,8.0,3,604.38,9,7,0,Branch-Preferred,0,1,0,0,0,0,1,609,0.541,9999,Medium
CUST-00218,Palesa,van der Berg,49,Female,Single,0,Matric,Eastern Cape,Employed,11800.0,LSM 5-6,6600.0,4.2,28,337.37,7,4,0,Branch-Preferred,1,0,0,0,0,0,1,687,0.0,9999,High
CUST-00219,Fatima,Ngubane,31,Female,Married,3,Diploma,Gauteng,Employed,17000.0,LSM 5-6,15200.0,6.2,20,756.33,14,5,1,Digital-Preferred,1,0,0,1,0,0,2,688,0.499,9999,Medium
CUST-00220,Johan,Mokoena,35,Male,Married,2,Postgraduate,Gauteng,Employed,39000.0,LSM 7-8,26300.0,9.6,32,1078.68,19,3,2,Digital-Preferred,1,1,1,1,1,0,5,632,0.446,304,Low
CUST-00221,Ashleigh,Dlamini,30,Female,Married,3,Degree,KwaZulu-Natal,Employed,49500.0,Affluent,26700.0,9.5,44,645.13,12,5,2,Digital-Preferred,1,1,1,0,1,1,5,636,0.433,147,Low
CUST-00222,Lerato,Dlamini,33,Female,Single,1,Degree,KwaZulu-Natal,Employed,28200.0,LSM 7-8,21200.0,7.8,22,923.33,22,3,2,Digital-Preferred,1,1,1,0,1,0,4,588,0.557,9999,Low
CUST-00223,Samantha,Hendricks,50,Female,Married,0,Matric,Western Cape,Unemployed,2427.64,LSM 1-4,1600.0,1.9,10,479.98,13,5,1,Digital-Preferred,0,1,0,0,0,0,1,603,0.498,9999,High
CUST-00224,Siphokazi,Smith,42,Female,Married,0,Diploma,Northern Cape,Employed,22900.0,LSM 7-8,10400.0,0.9,11,760.69,13,5,1,Digital-Preferred,1,0,1,1,1,0,4,626,0.393,9999,Low
CUST-00225,Fatima,Jacobs,39,Female,Married,1,Postgraduate,KwaZulu-Natal,Employed,50400.0,Affluent,26700.0,7.8,25,1131.84,13,4,3,Digital-Preferred,1,1,1,1,1,1,6,557,0.485,2449,Low
CUST-00226,Siphokazi,Naidoo,33,Female,Single,2,Diploma,Western Cape,Unemployed,0.0,LSM 1-4,0.0,7.9,3,273.21,15,0,0,Digital-Preferred,1,0,0,0,0,0,1,654,0.0,2007,Low
CUST-00227,Rayan,Williams,51,Male,Married,2,Degree,North West,Employed,40200.0,Affluent,30000.0,9.0,33,1042.32,9,5,2,Branch-Preferred,1,1,1,1,0,0,4,680,0.364,9999,Low
CUST-00228,Mandla,Mthethwa,43,Male,Married,6,Diploma,Western Cape,Employed,24300.0,LSM 7-8,20500.0,7.3,12,1555.77,8,5,3,Branch-Preferred,1,1,1,0,1,0,4,564,0.638,2006,Low
CUST-00229,Jade,Cele,26,Female,Married,1,Matric,Limpopo,Employed,7800.0,LSM 1-4,5800.0,5.0,11,363.94,12,9,7,Digital-Preferred,1,1,0,0,0,0,2,372,0.903,682,Medium
CUST-00230,Heinrich,Cele,30,Male,Single,0,Diploma,Western Cape,Employed,13400.0,LSM 5-6,8200.0,6.8,15,264.97,5,2,4,Passive,1,0,0,1,1,0,3,535,0.438,12,Low
CUST-00231,Kefilwe,Cele,23,Female,Single,0,Matric,Eastern Cape,Employed,7300.0,LSM 1-4,4800.0,0.5,14,639.44,18,3,2,Digital-Preferred,1,0,0,1,0,0,2,507,0.574,828,Medium
CUST-00232,Kyle,Adams,28,Male,Married,2,No Matric,North West,Employed,8200.0,LSM 5-6,5700.0,7.9,20,58.42,18,2,0,Digital-Preferred,1,0,0,1,0,0,2,664,0.359,9999,Low
CUST-00233,Fatima,Dlamini,33,Female,Single,0,Matric,Gauteng,Self-Employed,12500.0,LSM 5-6,6300.0,8.4,32,339.56,29,1,2,Digital-Only,1,1,0,0,0,0,2,595,0.473,264,Low
CUST-00234,Nandi,Jacobs,65,Female,Married,0,No Matric,North West,Employed,5100.0,LSM 1-4,2400.0,4.3,17,50.0,10,3,2,Passive,1,0,0,1,0,0,2,649,0.395,9999,Medium
CUST-00235,Siyanda,Hendricks,40,Male,Divorced,0,Matric,Western Cape,Employed,10800.0,LSM 5-6,5600.0,7.0,9,1133.64,12,4,2,Digital-Preferred,1,1,0,0,1,0,3,595,0.445,9999,Low
CUST-00236,Jason,Motsepe,39,Male,Single,0,Degree,Eastern Cape,Employed,32200.0,LSM 7-8,18200.0,2.0,37,221.31,15,9,1,Digital-Preferred,1,1,1,1,1,0,5,624,0.369,639,Low
CUST-00237,Arjun,Reddy,19,Male,Single,0,Matric,KwaZulu-Natal,Employed,15100.0,LSM 5-6,11100.0,2.0,31,366.57,9,4,4,Branch-Preferred,1,0,1,0,1,0,3,481,0.585,308,Low
CUST-00238,Shenay,Zulu,49,Female,Married,0,Degree,KwaZulu-Natal,Employed,43400.0,Affluent,18000.0,7.5,30,842.41,20,2,0,Digital-Preferred,1,1,1,1,0,1,5,725,0.2,9999,Low
CUST-00239,Tayla,Mthethwa,25,Female,Single,1,Diploma,Gauteng,Self-Employed,45400.0,Affluent,28000.0,8.3,32,734.39,26,2,3,Digital-Preferred,1,1,0,0,1,0,3,611,0.308,9999,Low
CUST-00240,André,Ndlovu,28,Male,Single,0,No Matric,North West,Employed,9000.0,LSM 5-6,5800.0,5.0,5,1272.75,19,0,0,Digital-Preferred,1,0,1,1,0,0,3,678,0.479,9999,Low
CUST-00241,Nozipho,Ndlovu,62,Female,Single,1,No Matric,Eastern Cape,Employed,6800.0,LSM 1-4,5700.0,8.1,10,513.63,0,4,3,Branch-Preferred,1,1,0,0,1,0,3,565,0.616,97,Low
CUST-00242,Lethiwe,Dlamini,31,Male,Single,0,Postgraduate,Mpumalanga,Employed,75700.0,Affluent,41800.0,6.3,63,741.13,9,4,1,Branch-Preferred,1,1,1,0,1,0,4,663,0.473,9999,Low
CUST-00243,Bongani,Daniels,21,Male,Single,0,Diploma,KwaZulu-Natal,Employed,7900.0,LSM 1-4,4400.0,0.5,27,379.12,2,5,0,Branch-Preferred,1,0,0,1,0,0,2,580,0.434,9999,Medium
CUST-00244,Thabo,Adams,23,Male,Single,0,Degree,KwaZulu-Natal,Employed,35400.0,LSM 7-8,17600.0,2.8,41,343.59,20,2,3,Digital-Preferred,1,0,0,1,1,0,3,511,0.558,9999,Medium
